BELNR,BUKRS,GJAHR,BUZEI,KUNNR,BLART,BLDAT,BUDAT,FAEDT,AUGDT,DMBTR,WAERS,SHKZG,ZTERM
1800003964,1000,2021,001,C000068,DR,2021-10-19,2021-10-19,2021-12-03,2021-12-06,158565.03,USD,S,NT45
1800003965,1000,2023,001,C000066,DR,2023-11-24,2023-11-24,2024-01-23,2024-02-21,35845.79,USD,S,NT60
1800003966,1000,2024,001,C000042,DR,2024-06-17,2024-06-17,2024-08-16,2024-08-17,49080.09,USD,S,NT60
1800003967,1000,2023,001,C000082,DR,2023-02-06,2023-02-06,2023-02-20,2023-03-03,180215.02,USD,S,NT14
1800003968,1000,2022,001,C000003,DR,2022-03-07,2022-03-07,2022-04-06,2022-04-07,148643.41,USD,S,NT30
1800003969,1000,2021,001,C000194,DR,2021-03-08,2021-03-08,2021-06-06,2021-06-15,122818.91,USD,S,NT90
1800003970,1000,2021,001,C000151,DR,2021-12-26,2021-12-26,2022-02-24,2022-03-14,16685.17,USD,S,NT60
1800003971,1000,2024,001,C000039,DR,2024-04-15,2024-04-15,2024-05-15,2024-05-15,135597.46,USD,S,NT30
1800003972,1000,2023,001,C000048,DR,2023-05-23,2023-05-23,2023-06-06,2023-06-13,77624.99,USD,S,NT14
1800003973,1000,2022,001,C000126,DR,2022-08-11,2022-08-11,2022-09-10,2022-10-02,133951.07,USD,S,NT30
1800003974,1000,2023,001,C000092,DR,2023-05-26,2023-05-26,2023-07-10,2023-07-13,208728.32,USD,S,NT45
1800003975,1000,2022,001,C000065,DR,2022-10-15,2022-10-15,2022-11-14,2022-11-09,248962.57,USD,S,NT30
1800003976,1000,2022,001,C000051,DR,2022-10-31,2022-10-31,2022-12-30,2023-01-04,10223.63,USD,S,NT60
1800003977,1000,2021,001,C000143,DR,2021-12-31,2021-12-31,2022-03-31,2022-03-28,14957.56,USD,S,NT90
1800003978,1000,2023,001,C000047,DR,2023-05-04,2023-05-04,2023-06-03,2023-06-06,197156.85,USD,S,NT30
1800003979,1000,2021,001,C000027,DR,2021-05-23,2021-05-23,2021-06-06,2021-06-14,11660.82,USD,S,NT14
1800003980,1000,2022,001,C000070,DR,2022-01-25,2022-01-25,2022-04-25,2022-04-25,30428.59,USD,S,NT90
1800003981,1000,2022,001,C000002,DR,2022-06-08,2022-06-08,2022-09-06,2022-09-07,201968.82,USD,S,NT90
1800003982,1000,2023,001,C000041,DR,2023-03-03,2023-03-03,2023-03-17,2023-04-05,115134.22,USD,S,NT14
1800003983,1000,2022,001,C000142,DR,2022-02-19,2022-02-19,2022-04-05,2022-04-06,169841.38,USD,S,NT45
1800003984,1000,2023,001,C000174,DR,2023-08-11,2023-08-11,2023-09-25,2023-09-25,218689.59,USD,S,NT45
1800003985,1000,2023,001,C000078,DR,2023-04-17,2023-04-17,2023-05-17,2023-06-25,145257.08,USD,S,NT30
1800003986,1000,2021,001,C000197,DR,2021-04-14,2021-04-14,2021-05-14,2021-06-20,10182.54,USD,S,NT30
1800003987,1000,2022,001,C000136,DR,2022-01-01,2022-01-01,2022-03-02,2022-03-12,36256.03,USD,S,NT60
1800003988,1000,2024,001,C000011,DR,2024-04-21,2024-04-21,2024-06-05,2024-06-10,163804.05,USD,S,NT45
1800003989,1000,2024,001,C000019,DR,2024-03-08,2024-03-08,2024-03-22,2024-04-17,118333.69,USD,S,NT14
1800003990,1000,2023,001,C000166,DR,2023-01-17,2023-01-17,2023-03-18,2023-04-30,12404.62,USD,S,NT60
1800003991,1000,2023,001,C000185,DR,2023-02-17,2023-02-17,2023-03-19,2023-04-01,175622.91,USD,S,NT30
1800003992,1000,2021,001,C000059,DR,2021-04-24,2021-04-24,2021-05-08,2021-05-25,33503.9,USD,S,NT14
1800003993,1000,2021,001,C000065,DR,2021-06-03,2021-06-03,2021-07-03,2021-06-28,13439.54,USD,S,NT30
1800003994,1000,2022,001,C000012,DR,2022-05-02,2022-05-02,2022-05-16,2022-05-18,77527.0,USD,S,NT14
1800003995,1000,2021,001,C000197,DR,2021-12-04,2021-12-04,2022-01-03,2021-12-30,114589.96,USD,S,NT30
1800003996,1000,2022,001,C000175,DR,2022-08-18,2022-08-18,2022-11-16,2022-11-18,43501.66,USD,S,NT90
1800003997,1000,2022,001,C000198,DR,2022-10-11,2022-10-11,2023-01-09,2023-01-21,148169.58,USD,S,NT90
1800003998,1000,2024,001,C000115,DR,2024-03-12,2024-03-12,2024-06-10,2024-06-13,204632.24,USD,S,NT90
1800003999,1000,2023,001,C000005,DR,2023-03-20,2023-03-20,2023-04-03,2023-04-11,27476.47,USD,S,NT14
1800004000,1000,2024,001,C000132,DR,2024-01-03,2024-01-03,2024-01-17,2024-01-19,124788.73,USD,S,NT14
1800004001,1000,2022,001,C000139,DR,2022-01-19,2022-01-19,2022-04-19,2022-04-18,199994.63,USD,S,NT90
1800004002,1000,2023,001,C000088,DR,2023-01-25,2023-01-25,2023-02-24,2023-03-01,55922.56,USD,S,NT30
1800004003,1000,2021,001,C000037,DR,2021-08-31,2021-08-31,2021-10-30,2021-11-03,201308.93,USD,S,NT60
1800004004,1000,2021,001,C000009,DR,2021-02-19,2021-02-19,2021-04-05,2021-04-10,107126.65,USD,S,NT45
1800004005,1000,2021,001,C000194,DR,2021-07-18,2021-07-18,2021-10-16,2021-10-17,203068.74,USD,S,NT90
1800004006,1000,2021,001,C000142,DR,2021-09-16,2021-09-16,2021-10-31,2021-11-08,245566.0,USD,S,NT45
1800004007,1000,2023,001,C000196,DR,2023-03-19,2023-03-19,2023-04-02,2023-04-04,169921.06,USD,S,NT14
1800004008,1000,2022,001,C000152,DR,2022-11-29,2022-11-29,2022-12-13,2022-12-17,81734.5,USD,S,NT14
1800004009,1000,2022,001,C000033,DR,2022-02-28,2022-02-28,2022-03-14,2022-03-11,243987.46,USD,S,NT14
1800004010,1000,2022,001,C000027,DR,2022-12-11,2022-12-11,2022-12-25,2022-12-30,144415.79,USD,S,NT14
1800004011,1000,2023,001,C000188,DR,2023-05-18,2023-05-18,2023-07-02,2023-07-02,35195.02,USD,S,NT45
1800004012,1000,2022,001,C000178,DR,2022-08-26,2022-08-26,2022-09-09,2022-09-11,209270.35,USD,S,NT14
1800004013,1000,2023,001,C000171,DR,2023-04-30,2023-04-30,2023-06-29,2023-07-01,198482.32,USD,S,NT60
1800004014,1000,2022,001,C000001,DR,2022-03-10,2022-03-10,2022-03-24,2022-03-31,191292.74,USD,S,NT14
1800004015,1000,2022,001,C000108,DR,2022-05-24,2022-05-24,2022-06-07,2022-06-28,84540.43,USD,S,NT14
1800004016,1000,2022,001,C000173,DR,2022-04-23,2022-04-23,2022-05-07,2022-05-09,31065.63,USD,S,NT14
1800004017,1000,2021,001,C000100,DR,2021-08-05,2021-08-05,2021-11-03,2021-12-09,104373.43,USD,S,NT90
1800004018,1000,2023,001,C000097,DR,2023-08-30,2023-08-30,2023-10-29,2023-10-30,174377.65,USD,S,NT60
1800004019,1000,2023,001,C000028,DR,2023-11-22,2023-11-22,2024-02-20,2024-03-27,110226.64,USD,S,NT90
1800004020,1000,2021,001,C000005,DR,2021-05-14,2021-05-14,2021-05-28,2021-05-29,231493.21,USD,S,NT14
1800004021,1000,2023,001,C000109,DR,2023-06-15,2023-06-15,2023-09-13,2023-10-22,25891.99,USD,S,NT90
1800004022,1000,2022,001,C000038,DR,2022-08-22,2022-08-22,2022-10-21,2022-10-24,211994.31,USD,S,NT60
1800004023,1000,2023,001,C000094,DR,2023-04-06,2023-04-06,2023-04-20,2023-05-01,153497.93,USD,S,NT14
1800004024,1000,2024,001,C000076,DR,2024-01-28,2024-01-28,2024-03-13,2024-03-24,194637.75,USD,S,NT45
1800004025,1000,2021,001,C000145,DR,2021-03-27,2021-03-27,2021-04-10,2021-04-12,4891.95,USD,S,NT14
1800004026,1000,2021,001,C000085,DR,2021-01-29,2021-01-29,2021-03-30,2021-04-06,122254.9,USD,S,NT60
1800004027,1000,2024,001,C000008,DR,2024-02-28,2024-02-28,2024-04-28,2024-05-02,2581.05,USD,S,NT60
1800004028,1000,2021,001,C000092,DR,2021-11-09,2021-11-09,2021-12-24,2021-12-25,45673.8,USD,S,NT45
1800004029,1000,2022,001,C000150,DR,2022-01-08,2022-01-08,2022-02-07,2022-02-20,23196.17,USD,S,NT30
1800004030,1000,2022,001,C000128,DR,2022-11-10,2022-11-10,2022-12-25,2022-12-25,163287.19,USD,S,NT45
1800004031,1000,2022,001,C000048,DR,2022-04-21,2022-04-21,2022-05-05,2022-05-05,221841.87,USD,S,NT14
1800004032,1000,2022,001,C000004,DR,2022-02-10,2022-02-10,2022-05-11,2022-05-14,104639.34,USD,S,NT90
1800004033,1000,2024,001,C000176,DR,2024-01-25,2024-01-25,2024-02-08,2024-02-11,202045.54,USD,S,NT14
1800004034,1000,2021,001,C000183,DR,2021-08-10,2021-08-10,2021-08-24,2021-08-19,193368.11,USD,S,NT14
1800004035,1000,2024,001,C000182,DR,2024-01-09,2024-01-09,2024-01-23,2024-02-04,173397.22,USD,S,NT14
1800004036,1000,2021,001,C000165,DR,2021-02-08,2021-02-08,2021-04-09,2021-04-17,52333.89,USD,S,NT60
1800004037,1000,2023,001,C000001,DR,2023-11-23,2023-11-23,2023-12-07,2023-12-14,160316.6,USD,S,NT14
1800004038,1000,2021,001,C000167,DR,2021-02-13,2021-02-13,2021-02-27,2021-03-04,131248.63,USD,S,NT14
1800004039,1000,2021,001,C000042,DR,2021-03-24,2021-03-24,2021-05-23,2021-05-24,103595.8,USD,S,NT60
1800004040,1000,2023,001,C000155,DR,2023-12-16,2023-12-16,2024-02-14,2024-03-04,153023.96,USD,S,NT60
1800004041,1000,2023,001,C000016,DR,2023-05-18,2023-05-18,2023-07-17,2023-08-03,10367.68,USD,S,NT60
1800004042,1000,2022,001,C000146,DR,2022-12-19,2022-12-19,2023-01-18,2023-01-20,45820.12,USD,S,NT30
1800004043,1000,2023,001,C000029,DR,2023-06-14,2023-06-14,2023-07-29,2023-07-29,125472.02,USD,S,NT45
1800004044,1000,2023,001,C000015,DR,2023-12-08,2023-12-08,2023-12-22,2023-12-27,237624.22,USD,S,NT14
1800004045,1000,2022,001,C000158,DR,2022-08-10,2022-08-10,2022-09-24,2022-09-24,157170.72,USD,S,NT45
1800004046,1000,2023,001,C000138,DR,2023-10-04,2023-10-04,2023-11-03,2023-11-07,195863.17,USD,S,NT30
1800004047,1000,2022,001,C000038,DR,2022-09-06,2022-09-06,2022-11-05,2022-11-05,87615.54,USD,S,NT60
1800004048,1000,2023,001,C000041,DR,2023-08-06,2023-08-06,2023-08-20,2023-09-13,59674.11,USD,S,NT14
1800004049,1000,2021,001,C000008,DR,2021-05-10,2021-05-10,2021-07-09,2021-07-09,30259.45,USD,S,NT60
1800004050,1000,2023,001,C000196,DR,2023-01-07,2023-01-07,2023-01-21,2023-01-20,133019.56,USD,S,NT14
1800004051,1000,2022,001,C000157,DR,2022-03-08,2022-03-08,2022-04-07,2022-04-08,24825.28,USD,S,NT30
1800004052,1000,2024,001,C000169,DR,2024-01-13,2024-01-13,2024-02-12,2024-02-12,91113.42,USD,S,NT30
1800004053,1000,2022,001,C000154,DR,2022-11-27,2022-11-27,2023-01-26,2023-02-18,190520.93,USD,S,NT60
1800004054,1000,2022,001,C000178,DR,2022-09-21,2022-09-21,2022-10-05,2022-10-05,135390.98,USD,S,NT14
1800004055,1000,2022,001,C000015,DR,2022-04-18,2022-04-18,2022-05-02,2022-05-03,55599.76,USD,S,NT14
1800004056,1000,2023,001,C000197,DR,2023-09-25,2023-09-25,2023-10-25,2023-11-26,165172.46,USD,S,NT30
1800004057,1000,2023,001,C000002,DR,2023-05-29,2023-05-29,2023-08-27,2023-08-28,69830.22,USD,S,NT90
1800004058,1000,2021,001,C000065,DR,2021-01-09,2021-01-09,2021-02-08,2021-03-21,199356.63,USD,S,NT30
1800004059,1000,2021,001,C000145,DR,2021-04-23,2021-04-23,2021-05-07,2021-05-04,171625.69,USD,S,NT14
1800004060,1000,2023,001,C000024,DR,2023-01-23,2023-01-23,2023-03-09,2023-03-22,119128.8,USD,S,NT45
1800004061,1000,2021,001,C000046,DR,2021-02-17,2021-02-17,2021-04-18,2021-04-20,44904.63,USD,S,NT60
1800004062,1000,2024,001,C000090,DR,2024-01-26,2024-01-26,2024-03-26,2024-04-18,11735.78,USD,S,NT60
1800004063,1000,2021,001,C000079,DR,2021-04-29,2021-04-29,2021-06-13,2021-07-03,161570.35,USD,S,NT45
1800004064,1000,2023,001,C000124,DR,2023-08-01,2023-08-01,2023-10-30,2023-11-06,71981.07,USD,S,NT90
1800004065,1000,2021,001,C000153,DR,2021-07-23,2021-07-23,2021-09-21,2021-09-22,109233.24,USD,S,NT60
1800004066,1000,2023,001,C000194,DR,2023-06-28,2023-06-28,2023-09-26,2023-10-14,84239.36,USD,S,NT90
1800004067,1000,2023,001,C000016,DR,2023-09-17,2023-09-17,2023-11-16,2023-11-21,201483.26,USD,S,NT60
1800004068,1000,2023,001,C000033,DR,2023-11-20,2023-11-20,2023-12-04,2023-12-11,189843.6,USD,S,NT14
1800004069,1000,2021,001,C000178,DR,2021-02-26,2021-02-26,2021-03-12,2021-03-18,11786.05,USD,S,NT14
1800004070,1000,2023,001,C000017,DR,2023-11-16,2023-11-16,2024-02-14,2024-02-14,185363.8,USD,S,NT90
1800004071,1000,2022,001,C000071,DR,2022-02-22,2022-02-22,2022-05-23,2022-05-26,231290.48,USD,S,NT90
1800004072,1000,2024,001,C000046,DR,2024-06-19,2024-06-19,2024-08-18,2024-08-21,44796.01,USD,S,NT60
1800004073,1000,2022,001,C000200,DR,2022-01-25,2022-01-25,2022-03-11,2022-03-11,196587.51,USD,S,NT45
1800004074,1000,2024,001,C000162,DR,2024-01-12,2024-01-12,2024-02-26,2024-03-02,121780.29,USD,S,NT45
1800004075,1000,2024,001,C000106,DR,2024-02-25,2024-02-25,2024-03-26,2024-04-08,29900.21,USD,S,NT30
1800004076,1000,2023,001,C000164,DR,2023-03-17,2023-03-17,2023-05-16,2023-05-22,223874.71,USD,S,NT60
1800004077,1000,2021,001,C000057,DR,2021-06-27,2021-06-27,2021-07-27,2021-07-30,180629.37,USD,S,NT30
1800004078,1000,2021,001,C000132,DR,2021-11-16,2021-11-16,2021-11-30,2021-12-01,148583.96,USD,S,NT14
1800004079,1000,2021,001,C000112,DR,2021-09-27,2021-09-27,2021-10-11,2021-10-21,82167.11,USD,S,NT14
1800004080,1000,2024,001,C000024,DR,2024-06-21,2024-06-21,2024-08-05,2024-09-02,169536.28,USD,S,NT45
1800004081,1000,2023,001,C000155,DR,2023-02-28,2023-02-28,2023-04-29,2023-06-08,194964.84,USD,S,NT60
1800004082,1000,2023,001,C000026,DR,2023-01-24,2023-01-24,2023-03-10,2023-03-16,82206.92,USD,S,NT45
1800004083,1000,2023,001,C000034,DR,2023-10-30,2023-10-30,2023-11-29,2023-11-29,25417.97,USD,S,NT30
1800004084,1000,2022,001,C000021,DR,2022-12-20,2022-12-20,2023-03-20,2023-03-19,184699.22,USD,S,NT90
1800004085,1000,2021,001,C000106,DR,2021-05-05,2021-05-05,2021-06-04,2021-06-09,217601.69,USD,S,NT30
1800004086,1000,2021,001,C000031,DR,2021-06-17,2021-06-17,2021-09-15,2021-09-15,94507.56,USD,S,NT90
1800004087,1000,2022,001,C000200,DR,2022-03-25,2022-03-25,2022-05-09,2022-05-11,55945.03,USD,S,NT45
1800004088,1000,2022,001,C000193,DR,2022-04-20,2022-04-20,2022-06-04,2022-06-04,118276.57,USD,S,NT45
1800004089,1000,2023,001,C000134,DR,2023-10-02,2023-10-02,2023-12-31,2024-01-04,121617.52,USD,S,NT90
1800004090,1000,2023,001,C000027,DR,2023-07-03,2023-07-03,2023-07-17,2023-07-12,222731.72,USD,S,NT14
1800004091,1000,2023,001,C000089,DR,2023-07-06,2023-07-06,2023-09-04,2023-09-09,37090.38,USD,S,NT60
1800004092,1000,2023,001,C000020,DR,2023-09-16,2023-09-16,2023-09-30,2023-09-30,232043.89,USD,S,NT14
1800004093,1000,2023,001,C000109,DR,2023-05-14,2023-05-14,2023-08-12,2023-09-15,97445.25,USD,S,NT90
1800004094,1000,2022,001,C000038,DR,2022-10-16,2022-10-16,2022-12-15,2022-12-18,34964.75,USD,S,NT60
1800004095,1000,2023,001,C000083,DR,2023-02-03,2023-02-03,2023-02-17,2023-02-17,180235.48,USD,S,NT14
1800004096,1000,2021,001,C000124,DR,2021-11-29,2021-11-29,2022-02-27,2022-02-27,158373.26,USD,S,NT90
1800004097,1000,2024,001,C000009,DR,2024-04-22,2024-04-22,2024-06-06,2024-06-20,243913.42,USD,S,NT45
1800004098,1000,2021,001,C000083,DR,2021-06-01,2021-06-01,2021-06-15,2021-06-15,51350.51,USD,S,NT14
1800004099,1000,2024,001,C000074,DR,2024-03-29,2024-03-29,2024-06-27,2024-06-26,32675.73,USD,S,NT90
1800004100,1000,2021,001,C000105,DR,2021-09-19,2021-09-19,2021-10-03,2021-10-15,15853.28,USD,S,NT14
1800004101,1000,2022,001,C000186,DR,2022-02-11,2022-02-11,2022-02-25,2022-03-04,34988.87,USD,S,NT14
1800004102,1000,2021,001,C000018,DR,2021-04-11,2021-04-11,2021-05-26,2021-06-09,213061.19,USD,S,NT45
1800004103,1000,2021,001,C000198,DR,2021-09-17,2021-09-17,2021-12-16,2021-12-28,115186.15,USD,S,NT90
1800004104,1000,2021,001,C000038,DR,2021-11-24,2021-11-24,2022-01-23,2022-01-23,43629.13,USD,S,NT60
1800004105,1000,2021,001,C000022,DR,2021-04-05,2021-04-05,2021-05-20,2021-06-07,221715.83,USD,S,NT45
1800004106,1000,2023,001,C000155,DR,2023-10-31,2023-10-31,2023-12-30,2024-02-16,197597.19,USD,S,NT60
1800004107,1000,2023,001,C000013,DR,2023-02-01,2023-02-01,2023-04-02,2023-04-02,159861.8,USD,S,NT60
1800004108,1000,2022,001,C000072,DR,2022-08-21,2022-08-21,2022-10-05,2022-10-09,153270.49,USD,S,NT45
1800004109,1000,2021,001,C000082,DR,2021-11-24,2021-11-24,2021-12-08,2021-12-08,43313.94,USD,S,NT14
1800004110,1000,2021,001,C000058,DR,2021-06-04,2021-06-04,2021-08-03,2021-08-03,242563.82,USD,S,NT60
1800004111,1000,2023,001,C000112,DR,2023-08-02,2023-08-02,2023-08-16,2023-08-27,213896.0,USD,S,NT14
1800004112,1000,2024,001,C000086,DR,2024-05-15,2024-05-15,2024-05-29,2024-06-05,22532.11,USD,S,NT14
1800004113,1000,2024,001,C000101,DR,2024-05-08,2024-05-08,2024-05-22,2024-05-27,214386.47,USD,S,NT14
1800004114,1000,2022,001,C000056,DR,2022-10-12,2022-10-12,2022-10-26,2022-10-25,122814.14,USD,S,NT14
1800004115,1000,2024,001,C000119,DR,2024-06-24,2024-06-24,2024-08-08,2024-08-08,248920.42,USD,S,NT45
1800004116,1000,2022,001,C000042,DR,2022-11-09,2022-11-09,2023-01-08,2023-01-08,148303.64,USD,S,NT60
1800004117,1000,2024,001,C000114,DR,2024-04-17,2024-04-17,2024-05-17,2024-05-27,209410.27,USD,S,NT30
1800004118,1000,2024,001,C000013,DR,2024-05-20,2024-05-20,2024-07-19,2024-07-21,70513.55,USD,S,NT60
1800004119,1000,2022,001,C000190,DR,2022-04-14,2022-04-14,2022-04-28,2022-05-01,182774.42,USD,S,NT14
1800004120,1000,2022,001,C000048,DR,2022-02-20,2022-02-20,2022-03-06,2022-03-08,184308.54,USD,S,NT14
1800004121,1000,2022,001,C000121,DR,2022-05-08,2022-05-08,2022-06-07,2022-06-09,62416.89,USD,S,NT30
1800004122,1000,2022,001,C000043,DR,2022-03-08,2022-03-08,2022-05-07,2022-05-04,82496.69,USD,S,NT60
1800004123,1000,2021,001,C000026,DR,2021-12-14,2021-12-14,2022-01-28,2022-02-02,145287.29,USD,S,NT45
1800004124,1000,2024,001,C000049,DR,2024-01-24,2024-01-24,2024-03-24,2024-03-30,223063.83,USD,S,NT60
1800004125,1000,2021,001,C000153,DR,2021-06-18,2021-06-18,2021-08-17,2021-08-23,148351.14,USD,S,NT60
1800004126,1000,2022,001,C000055,DR,2022-11-20,2022-11-20,2023-02-18,2023-02-22,38093.46,USD,S,NT90
1800004127,1000,2023,001,C000101,DR,2023-08-09,2023-08-09,2023-08-23,2023-08-28,143851.5,USD,S,NT14
1800004128,1000,2022,001,C000161,DR,2022-11-15,2022-11-15,2023-01-14,2023-01-15,2264.32,USD,S,NT60
1800004129,1000,2022,001,C000042,DR,2022-05-16,2022-05-16,2022-07-15,2022-07-17,245065.83,USD,S,NT60
1800004130,1000,2023,001,C000063,DR,2023-05-13,2023-05-13,2023-05-27,2023-06-21,10974.61,USD,S,NT14
1800004131,1000,2022,001,C000063,DR,2022-08-14,2022-08-14,2022-08-28,2022-09-06,118192.5,USD,S,NT14
1800004132,1000,2022,001,C000185,DR,2022-12-22,2022-12-22,2023-01-21,2023-02-15,192382.99,USD,S,NT30
1800004133,1000,2021,001,C000140,DR,2021-07-03,2021-07-03,2021-09-01,2021-09-26,9371.52,USD,S,NT60
1800004134,1000,2021,001,C000003,DR,2021-10-24,2021-10-24,2021-11-23,2021-11-23,133249.31,USD,S,NT30
1800004135,1000,2022,001,C000076,DR,2022-06-06,2022-06-06,2022-07-21,2022-08-07,120338.07,USD,S,NT45
1800004136,1000,2024,001,C000085,DR,2024-04-04,2024-04-04,2024-06-03,2024-06-13,199706.36,USD,S,NT60
1800004137,1000,2024,001,C000011,DR,2024-01-04,2024-01-04,2024-02-18,2024-02-18,205501.54,USD,S,NT45
1800004138,1000,2022,001,C000077,DR,2022-03-09,2022-03-09,2022-04-23,2022-04-28,113657.9,USD,S,NT45
1800004139,1000,2023,001,C000173,DR,2023-10-21,2023-10-21,2023-11-04,2023-11-10,60887.36,USD,S,NT14
1800004140,1000,2021,001,C000003,DR,2021-12-06,2021-12-06,2022-01-05,2022-01-10,140063.25,USD,S,NT30
1800004141,1000,2023,001,C000060,DR,2023-09-08,2023-09-08,2023-11-07,2023-11-08,4093.32,USD,S,NT60
1800004142,1000,2022,001,C000183,DR,2022-11-13,2022-11-13,2022-11-27,2022-12-04,183214.78,USD,S,NT14
1800004143,1000,2023,001,C000187,DR,2023-12-11,2023-12-11,2024-01-25,2024-03-10,34045.29,USD,S,NT45
1800004144,1000,2022,001,C000168,DR,2022-12-19,2022-12-19,2023-02-17,2023-02-14,74651.82,USD,S,NT60
1800004145,1000,2023,001,C000112,DR,2023-11-25,2023-11-25,2023-12-09,2023-12-20,162262.41,USD,S,NT14
1800004146,1000,2024,001,C000023,DR,2024-06-24,2024-06-24,2024-08-08,2024-08-05,23591.65,USD,S,NT45
1800004147,1000,2024,001,C000146,DR,2024-06-15,2024-06-15,2024-07-15,2024-07-16,120465.95,USD,S,NT30
1800004148,1000,2024,001,C000042,DR,2024-01-23,2024-01-23,2024-03-23,2024-03-23,76904.31,USD,S,NT60
1800004149,1000,2022,001,C000192,DR,2022-06-26,2022-06-26,2022-08-25,2022-08-28,176122.82,USD,S,NT60
1800004150,1000,2024,001,C000175,DR,2024-04-16,2024-04-16,2024-07-15,2024-07-18,214622.61,USD,S,NT90
1800004151,1000,2021,001,C000063,DR,2021-09-08,2021-09-08,2021-09-22,2021-09-28,187074.39,USD,S,NT14
1800004152,1000,2021,001,C000100,DR,2021-10-04,2021-10-04,2022-01-02,2022-01-15,114255.36,USD,S,NT90
1800004153,1000,2022,001,C000126,DR,2022-04-24,2022-04-24,2022-05-24,2022-06-03,193186.92,USD,S,NT30
1800004154,1000,2023,001,C000131,DR,2023-02-03,2023-02-03,2023-03-20,2023-03-20,218675.56,USD,S,NT45
1800004155,1000,2024,001,C000176,DR,2024-05-20,2024-05-20,2024-06-03,2024-05-29,101934.73,USD,S,NT14
1800004156,1000,2024,001,C000071,DR,2024-03-31,2024-03-31,2024-06-29,2024-06-29,197674.82,USD,S,NT90
1800004157,1000,2023,001,C000111,DR,2023-04-02,2023-04-02,2023-04-16,2023-05-03,93234.69,USD,S,NT14
1800004158,1000,2024,001,C000102,DR,2024-04-08,2024-04-08,2024-05-23,2024-05-27,116609.65,USD,S,NT45
1800004159,1000,2023,001,C000052,DR,2023-09-16,2023-09-16,2023-09-30,2023-10-10,215235.28,USD,S,NT14
1800004160,1000,2022,001,C000081,DR,2022-09-13,2022-09-13,2022-10-13,2022-10-19,18603.95,USD,S,NT30
1800004161,1000,2024,001,C000095,DR,2024-01-22,2024-01-22,2024-02-21,2024-02-22,223465.18,USD,S,NT30
1800004162,1000,2023,001,C000045,DR,2023-03-12,2023-03-12,2023-06-10,2023-07-10,9145.83,USD,S,NT90
1800004163,1000,2021,001,C000170,DR,2021-11-23,2021-11-23,2021-12-07,2021-12-10,107049.66,USD,S,NT14
1800004164,1000,2022,001,C000190,DR,2022-07-08,2022-07-08,2022-07-22,2022-07-24,68177.56,USD,S,NT14
1800004165,1000,2023,001,C000057,DR,2023-04-09,2023-04-09,2023-05-09,2023-05-10,236577.78,USD,S,NT30
1800004166,1000,2022,001,C000037,DR,2022-11-16,2022-11-16,2023-01-15,2023-01-22,136066.34,USD,S,NT60
1800004167,1000,2024,001,C000010,DR,2024-06-18,2024-06-18,2024-08-02,2024-08-10,198825.21,USD,S,NT45
1800004168,1000,2023,001,C000132,DR,2023-11-08,2023-11-08,2023-11-22,2023-11-22,197135.27,USD,S,NT14
1800004169,1000,2022,001,C000140,DR,2022-08-19,2022-08-19,2022-10-18,2022-10-17,21158.8,USD,S,NT60
1800004170,1000,2023,001,C000001,DR,2023-07-10,2023-07-10,2023-07-24,2023-08-05,220330.96,USD,S,NT14
1800004171,1000,2022,001,C000010,DR,2022-09-12,2022-09-12,2022-10-27,2022-11-16,184204.44,USD,S,NT45
1800004172,1000,2023,001,C000116,DR,2023-10-31,2023-10-31,2023-12-15,2023-12-23,14648.11,USD,S,NT45
1800004173,1000,2021,001,C000128,DR,2021-08-03,2021-08-03,2021-09-17,2021-09-12,236385.24,USD,S,NT45
1800004174,1000,2024,001,C000053,DR,2024-01-06,2024-01-06,2024-02-20,2024-02-22,168988.59,USD,S,NT45
1800004175,1000,2024,001,C000190,DR,2024-05-06,2024-05-06,2024-05-20,2024-05-21,222106.5,USD,S,NT14
1800004176,1000,2024,001,C000154,DR,2024-03-14,2024-03-14,2024-05-13,2024-05-18,28630.67,USD,S,NT60
1800004177,1000,2022,001,C000129,DR,2022-04-06,2022-04-06,2022-04-20,2022-04-23,92032.12,USD,S,NT14
1800004178,1000,2023,001,C000196,DR,2023-10-10,2023-10-10,2023-10-24,2023-10-22,155164.23,USD,S,NT14
1800004179,1000,2024,001,C000179,DR,2024-03-24,2024-03-24,2024-05-08,2024-05-11,92027.21,USD,S,NT45
1800004180,1000,2023,001,C000101,DR,2023-05-12,2023-05-12,2023-05-26,2023-06-05,44641.58,USD,S,NT14
1800004181,1000,2022,001,C000196,DR,2022-03-08,2022-03-08,2022-03-22,2022-03-18,140138.82,USD,S,NT14
1800004182,1000,2024,001,C000038,DR,2024-01-22,2024-01-22,2024-03-22,2024-03-25,17684.47,USD,S,NT60
1800004183,1000,2024,001,C000170,DR,2024-05-18,2024-05-18,2024-06-01,2024-05-27,177624.95,USD,S,NT14
